Name,Exact Matches #,Mean MSE,Max MSE,Min MSE,Mean MAE,Max MAE,Min MAE,Mean Correct R #,Mean Detected R #,Mean TP,Mean FP,Mean Performance,Mean Acc,Mean Err,Mean mean_deviation,Mean std_deviation,Mean mean_ref_ibi,Max mean_ref_ibi,Min mean_ref_ibi,Mean std_ref_ibi,Max std_ref_ibi,Min std_ref_ibi,Mean mean_test_ibi,Max mean_test_ibi,Min mean_test_ibi,Mean std_test_ibi,Max std_test_ibi,Min std_test_ibi
elgendi2010+martinez2004+Kubios,3553,266.53668344375126,17762.285714285714,16.818181818181817,9.682355259468407,133.14285714285714,4.090909090909091,11.534832451499119,8.943893298059965,0.2605820105820106,7.621252204585538,0.025910424524941442,0.10033748738279161,0.8453194791075083,0.00603732081067721,0.000937727940096985,0.8348416064437052,1.49,0.0,0.03484553840298367,0.5140330728659392,0.0,0.3139116338951311,1.49,0.0,0.002542804229062658,0.5303300858899106,0.0
elgendi2010+martinez2004,3024,405.11213797451984,17762.285714285714,16.818181818181817,11.108306986647253,133.14285714285714,4.090909090909091,11.534832451499119,8.913359788359788,0.25496031746031744,7.614969135802469,0.02555313839233824,0.09811535343942751,0.8475416130508723,0.004737490434224492,0.0008725823935669117,0.8348416064437052,1.49,0.0,0.03484553840298367,0.5140330728659392,0.0,0.3129511048425012,1.49,0.0,0.002812814124561912,0.5303300858899106,0.0
elgendi2010+nabian2018+Kubios,3366,876.9787767843333,16844.428571428572,0.0,13.259905955672101,126.57142857142856,0.0,11.534832451499119,10.823743386243386,2.239748677248677,6.773589065255732,0.19630042530608338,0.32480853645920366,0.6751914635407963,0.010489600889429643,0.004057590108793933,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9104248787442579,1.49,0.41,0.05397051325898138,0.5444722215136415,0.0
elgendi2010+nabian2018,3332,981.5165316809903,16844.428571428572,0.0,14.28978069081951,126.57142857142856,0.0,11.534832451499119,10.845017636684304,2.1539902998236333,6.912037037037037,0.1890325648625815,0.3152059771810103,0.6847940228189897,0.007710610120205246,0.0023309032660860773,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9169995068835812,1.49,0.4275,0.062265544265657675,0.5798275605729689,0.0
elgendi2010+Neurokit+Kubios,6183,737.6755508293284,22072.166666666668,0.0,11.737311638027187,148.5,0.0,11.534832451499119,11.380070546737214,4.393628747795415,4.848985890652557,0.3835407972382291,0.5275097996585897,0.47249020034141026,0.007931234744912027,0.004924346829395606,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9078263332244281,1.49,0.395,0.05399419780863426,0.7212489168102784,0.0
elgendi2010+Neurokit,6089,768.3596956729384,22227.666666666668,0.0,12.011685862209838,149.0,0.0,11.534832451499119,11.397376543209877,4.333333333333333,4.892857142857143,0.37859148861493264,0.5222908960646765,0.4777091039353236,0.006175429554020029,0.0033689502549377978,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9117557487502476,1.49,0.395,0.05892698112658442,0.7212489168102784,0.0
elgendi2010+pantompkins1985+Kubios,4032,674.8360669062802,21042.714285714286,20.3,13.963957997036498,145.0,3.5,11.534832451499119,11.764550264550264,1.2173721340388006,6.420855379188713,0.10523383278918169,0.2785367037697209,0.721463296230279,0.019716434057967816,0.003008774234952724,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9217413485412786,1.49,0.41,0.039373787843229466,0.5303300858899106,0.0
elgendi2010+pantompkins1985,3915,682.4094301601892,21042.714285714286,20.3,14.01433077527111,145.0,3.5,11.534832451499119,11.794201940035274,1.1418650793650793,6.7744708994708995,0.09822792405695195,0.25801856931527,0.7419814306847299,0.0194750632187196,0.0023061657017532967,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9431549206349206,1.49,0.41,0.045337864415355804,0.5374011537017761,0.0
elgendi2010+promac+Kubios,5750,424.73847759489956,16637.714285714286,2.6666666666666665,9.119995952955616,128.85714285714286,1.3333333333333333,11.534832451499119,11.832782186948853,3.9082892416225747,3.682098765432099,0.34590680198113644,0.6069791670708536,0.3930208329291464,0.035625719065146604,0.004150214095171305,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9235617729276459,1.49,0.41,0.05802905074513146,0.5374011537017761,0.0
elgendi2010+promac+Kubios_optimized,5872,197.2103203652278,17884.0,0.0,7.332004646461808,133.71428571428572,0.0,11.534832451499119,11.843033509700176,2.385251322751323,6.6609347442680775,0.21018842071280072,0.38158371512026024,0.6184162848797398,0.00656804399172376,0.0026007163412486815,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9226646900507653,1.49,0.426,0.05834675239476935,0.5798275605729689,0.0
elgendi2010+promac,5713,434.7742637427446,16637.714285714286,2.6666666666666665,9.209740367902587,128.85714285714286,1.3333333333333333,11.534832451499119,11.849096119929452,3.879409171075838,3.744708994708995,0.34363420059021493,0.6030087305570871,0.39699126944291274,0.035866716869185924,0.003950654722539679,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9276885060879597,1.49,0.41,0.061072437765075885,0.5374011537017761,0.0
elgendi2010+promac_optimized,5569,209.35585877822993,17884.0,0.0,7.42749273615588,133.71428571428572,0.0,11.534832451499119,11.91247795414462,2.380401234567901,6.7630070546737215,0.2098072124167251,0.37665294911655806,0.6233470508834419,0.006554554350592238,0.00257101255432992,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9254883094742253,1.49,0.426,0.06058726803532625,0.5798275605729689,0.0
elgendi2010+rodrigues2021+Kubios,2182,52.268593360135284,14916.923076923076,2.090909090909091,4.35928865617233,111.84615384615384,1.3636363636363635,11.534832451499119,12.915123456790123,10.265873015873016,1.136794532627866,0.8900334614605846,0.8969203442661505,0.10307965573384954,0.037755401113153585,0.0030633749836542386,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8924382220451175,1.48,0.395,0.05545117322365747,0.5020458146424487,0.0
elgendi2010+rodrigues2021,1242,78.22748715532714,14916.923076923076,2.6,4.635832707345472,111.84615384615384,1.4,11.534832451499119,13.240410052910052,10.491732804232804,1.1389991181657848,0.910193145624465,0.8987453780635913,0.10125462193640873,0.037855325569092046,0.0029026774700178816,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8917416894161301,1.48,0.395,0.055251192558286116,0.6576093065034891,0.0
elgendi2010+zong2003+Kubios,2792,72.49529126789243,13866.75,2.5454545454545454,4.7238186867581335,117.75,1.0909090909090908,11.534832451499119,12.506723985890652,8.439814814814815,1.5121252204585538,0.7537869390323891,0.848433696033701,0.15156630396629903,0.034916937275868726,0.006539072806618774,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9180878450700177,1.49,0.37,0.0705219089664655,0.7000357133746821,0.0
elgendi2010+zong2003,2704,71.45225828117884,13866.75,1.2857142857142858,4.667966233536532,117.75,1.0,11.534832451499119,12.565806878306878,8.518959435626103,1.502204585537919,0.7616226217269664,0.8503412350806444,0.1496587649193556,0.03506956259625443,0.006295037761111256,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9187742920183876,1.49,0.37,0.07148682878511489,0.7000357133746821,0.0
