Name,Exact Matches #,Mean MSE,Max MSE,Min MSE,Mean MAE,Max MAE,Min MAE,Mean Correct R #,Mean Detected R #,Mean TP,Mean FP,Mean Performance,Mean Acc,Mean Err,Mean mean_deviation,Mean std_deviation,Mean mean_ref_ibi,Max mean_ref_ibi,Min mean_ref_ibi,Mean std_ref_ibi,Max std_ref_ibi,Min std_ref_ibi,Mean mean_test_ibi,Max mean_test_ibi,Min mean_test_ibi,Mean std_test_ibi,Max std_test_ibi,Min std_test_ibi
koka2022+promac_optimized,1502,240.1829825200692,12660.75,0.0,3.2466562248660513,111.5,0.0,12.255924170616113,12.694707740916272,12.017377567140601,0.2796208530805687,0.9807074133356317,0.9750494393412809,0.02495056065871914,0.003525113638658442,0.003447594048135148,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.8420414334655559,1.445,0.3559259259259259,0.04781590184488038,0.4423799272118932,0.0
koka2022+rodrigues2021+Kubios,520,141.23521759374415,10674.375,0.0,2.288661775145693,97.25,0.0,12.255924170616113,14.412322274881516,12.117693522906793,0.9735387045813586,0.9906907825133161,0.9233030525115553,0.07669694748844466,0.00677530989829156,0.0058168859803596155,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.842483118959903,1.4416666666666669,0.3469230769230769,0.0496786357612095,0.4879036790187178,0.0
koka2022+rodrigues2021,357,232.33615478721816,10674.375,0.0,3.231208841444968,97.25,0.0,12.255924170616113,14.64612954186414,12.490521327014218,0.9458925750394944,1.0219918292830876,0.9274920608541285,0.07250793914587142,0.00685190866468637,0.00596911788480868,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.8414353609043592,1.4416666666666669,0.346923076923077,0.04861991723120229,0.4455707949735185,0.0
koka2022+zong2003+Kubios,721,391.04267522761546,12742.875,0.2,6.050408101786325,112.875,0.2,12.255924170616113,13.553712480252765,10.529225908372828,1.783570300157978,0.8492754443916415,0.8441358065365334,0.15586419346346655,0.008143321046963385,0.006463578839507052,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.8423655306105226,1.415,0.3741666666666667,0.053361427116719796,0.5020458146424488,0.0
koka2022+zong2003,696,388.3211016643109,12140.375,0.2,5.8466016562643,110.125,0.2,12.255924170616113,13.592812006319114,10.799368088467615,1.6678515007898893,0.8737215075176546,0.8559991946609993,0.1440008053390008,0.008023193204695864,0.0063065974524588965,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.8438387055359398,1.448,0.3741666666666667,0.05403158685146518,0.4808326112068523,0.0
Neurokit+christov2004+Kubios,1030,1203.2476129697623,31439.666666666668,1.1764705882352942,16.203624565785905,147.88888888888889,0.7142857142857143,12.255924170616113,12.543838862559241,11.118088467614534,0.6966824644549763,0.9056422792779438,0.937660434276779,0.06233956572322086,0.01912688979222657,0.007196265395897308,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.84367799847231,1.4449999999999998,0.3434615384615384,0.04829770072257376,0.5515432893255071,0.0
Neurokit+christov2004,980,1256.6234386699402,31439.666666666668,1.1764705882352942,16.665205384337288,147.88888888888889,0.7142857142857143,12.255924170616113,12.58175355450237,11.320300157977883,0.6642969984202212,0.9227601631667804,0.941644047004,0.05835595299600001,0.019052955371908823,0.007199318610318166,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.843164596403085,1.4366666666666668,0.3434615384615385,0.0496136296080869,0.5515432893255071,0.0
Neurokit+elgendi2010+Kubios,1090,729.1505944339443,11939.9,0.0,10.565589644875091,108.1,0.0,12.255924170616113,13.377962085308058,10.049763033175356,0.815955766192733,0.805856312668861,0.9168383993367945,0.08316160066320549,0.0036774864289658886,0.0035781727070276818,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.841936682127265,1.49,0.3469230769230769,0.0520111657399598,0.5278162559072996,0.0
Neurokit+elgendi2010,1076,735.313586425878,11939.9,0.0,10.538155868825793,108.1,0.0,12.255924170616113,13.358609794628752,10.261058451816746,0.7894944707740916,0.8251982596956171,0.9202369551442229,0.07976304485577737,0.003485051905862122,0.0033205339359090435,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.8444803263660527,1.49,0.3559259259259259,0.05447616598759679,0.5278162559072996,0.0
Neurokit+hamilton2002+Kubios,997,330.43009147049486,8628.5,2.0,8.317712654255804,90.6,1.25,12.255924170616113,13.065560821484992,9.453001579778832,2.9612954186413902,0.7541743420516369,0.7541924601314504,0.24580753986854964,0.028705802605842313,0.00703643442118493,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.8319949187169714,1.4460000000000002,0.3448,0.059822232148652225,0.5868986283848344,0.0
Neurokit+hamilton2002,981,344.9288329079964,8628.5,2.0,8.335508877056371,91.5,1.25,12.255924170616113,13.077014218009479,9.626777251184834,2.8661137440758293,0.7686029122720753,0.7613019251012626,0.23869807489873734,0.028823342954502278,0.0068938895417403325,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.8324904276824812,1.4483333333333333,0.3538461538461538,0.05954136400523748,0.5868986283848344,0.0
Neurokit+kalidas2017+Kubios,1182,1201.1867794430166,28572.76923076923,0.0769230769230769,17.090047281831847,146.0,0.0769230769230769,12.255924170616113,12.511848341232227,10.750789889415481,0.7847551342812006,0.8747197191989707,0.9268725398360621,0.07312746016393785,0.020601674776817725,0.00418871421909953,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.844456166384683,1.47,0.36,0.050100980869087514,0.6788225099390857,0.0
Neurokit+kalidas2017,1152,1225.397129141519,28572.76923076923,0.0,17.236676707566694,146.0,0.0,12.255924170616113,12.519747235387046,10.968404423380727,0.7266982622432859,0.8926705254202897,0.9321217794548453,0.06787822054515472,0.02049614379813843,0.00400935269713972,0.8403858839475383,1.445,0.3469230769230769,0.046338478817402495,0.5263184502856718,0.0,0.8457297907671036,1.47,0.3444,0.051811252669985625,0.6788225099390857,0.0
