Name,Exact Matches #,Mean MSE,Max MSE,Min MSE,Mean MAE,Max MAE,Min MAE,Mean Correct R #,Mean Detected R #,Mean TP,Mean FP,Mean Performance,Mean Acc,Mean Err,Mean mean_deviation,Mean std_deviation,Mean mean_ref_ibi,Max mean_ref_ibi,Min mean_ref_ibi,Mean std_ref_ibi,Max std_ref_ibi,Min std_ref_ibi,Mean mean_test_ibi,Max mean_test_ibi,Min mean_test_ibi,Mean std_test_ibi,Max std_test_ibi,Min std_test_ibi
koka2022+pantompkins1985+Kubios,257,314.00716290120675,15832.25,2.2,6.98307346231808,125.75,0.9,12.666666666666666,13.125,9.006666666666666,1.6816666666666666,0.706014891860913,0.8356740753513199,0.16432592464868004,0.024104750131233043,0.009522925370738945,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8541666118193288,1.47,0.4390476190476191,0.10883889770567869,0.5939696961966999,0.0
koka2022+pantompkins1985,253,318.28129769967074,15832.25,2.2,6.9716628996120305,125.75,0.9,12.666666666666666,13.138333333333334,9.105,1.66,0.7145076910365683,0.8393513570837488,0.16064864291625125,0.024055685449827783,0.009447139948640468,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8559287779169503,1.47,0.4390476190476191,0.11274650755019906,0.5232590180780452,0.0
koka2022+promac+Kubios,395,342.74968716541173,9357.1,0.0,5.069240160294626,96.7,0.0,12.666666666666666,12.926666666666666,12.266666666666667,0.2916666666666667,0.9670594544388538,0.9737017081860349,0.02629829181396519,0.005924167190263993,0.005978899149055626,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8197750065419281,1.47,0.39875,0.05662465463437761,0.4030597261661637,0.0
koka2022+promac+Kubios_optimized,382,304.646146174453,9743.6,0.0,4.030202272379357,98.4,0.0,12.666666666666666,13.068333333333333,12.303333333333333,0.26166666666666666,0.9711754357251783,0.9767527782674843,0.023247221732515845,0.003969189674010822,0.0036361277056642825,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8193143408774232,1.47,0.3979166666666667,0.060229440733010654,0.4949747468305833,0.0
koka2022+promac,395,341.5025337007873,9357.1,0.0,4.893945487120656,96.7,0.0,12.666666666666666,12.931666666666667,12.425,0.285,0.9803439158566357,0.9744867141658937,0.025513285834106263,0.005797422806884843,0.0058282041819171316,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8195489639203979,1.47,0.39875,0.057520948000066616,0.4030597261661637,0.0
koka2022+promac_optimized,358,184.04053396577976,9743.6,0.0,2.601007060149076,98.4,0.0,12.666666666666666,13.128333333333334,12.421666666666667,0.285,0.9805396470685306,0.9751333330698655,0.024866666930134416,0.003975234218767003,0.0036364112236710387,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8190716830135344,1.47,0.3979166666666667,0.05875057152875119,0.4025543441574069,0.0
koka2022+rodrigues2021+Kubios,113,3.7610050807844497,57.5,0.0,0.7427772838415181,4.5,0.0,12.666666666666666,14.955,12.536666666666667,1.055,0.9912582463309514,0.9188609043075375,0.08113909569246254,0.006974226644408935,0.005708701719923514,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8189059697649214,1.47,0.3979166666666667,0.05976514992964091,0.4015683539039684,0.0
koka2022+rodrigues2021,74,5.838719104297075,375.0,0.0,0.6460739877069464,7.857142857142857,0.0,12.666666666666666,15.146666666666667,12.891666666666667,1.0283333333333333,1.0200203449926106,0.9228416459772883,0.07715835402271158,0.007108202490632003,0.0059709902497590735,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8176102874160646,1.47,0.3668181818181818,0.05796020344170732,0.4015683539039684,0.0
koka2022+zong2003+Kubios,161,327.2349986054258,8820.3,0.2142857142857142,5.510019926604257,93.9,0.2142857142857142,12.666666666666666,13.821666666666667,11.065,1.7383333333333333,0.8662200078974874,0.8547840104554888,0.1452159895445112,0.008401492787771485,0.006348879182612506,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8222061407939438,1.47,0.3986956521739129,0.06639322352817076,0.4287481778386934,0.0
koka2022+zong2003,155,334.18357610492393,8820.3,0.2142857142857142,5.467425558434597,93.9,0.2142857142857142,12.666666666666666,13.865,11.258333333333333,1.6983333333333333,0.8815400032734291,0.8587760206884048,0.1412239793115954,0.008316549939848566,0.006271414063805262,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8214843922241157,1.47,0.3986956521739129,0.06531952064193262,0.4287481778386934,0.0
Neurokit+christov2004+Kubios,241,1236.8007168320946,18902.571428571428,0.9,16.72876522078666,137.42857142857142,0.7,12.666666666666666,13.095,11.646666666666667,0.8283333333333334,0.915727999792879,0.9310394234749886,0.06896057652501149,0.019552357273099234,0.007131625307931053,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8212986280703439,1.47,0.3630434782608695,0.05889014254850042,0.5444722215136415,0.0
Neurokit+christov2004,227,1192.105947217841,18902.571428571428,0.9,16.318182332242934,137.42857142857142,0.7,12.666666666666666,13.106666666666667,11.805,0.8083333333333333,0.9290582525771045,0.9337478038387481,0.06625219616125189,0.01956778712492889,0.007116920798041237,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8193888850646432,1.47,0.3630434782608695,0.05902809514935608,0.5444722215136415,0.0
Neurokit+elgendi2010+Kubios,247,503.73889157901147,9311.8,0.0,8.1633453311396,95.4,0.0,12.666666666666666,14.18,10.565,0.7033333333333334,0.8175043738561035,0.9273376576482227,0.07266234235177733,0.004105863640052855,0.003609672982557221,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8178754569896998,1.48,0.3979166666666667,0.060776083410326094,0.4101219330881976,0.0
Neurokit+elgendi2010,245,520.719341437681,9311.8,0.0,8.287714317975798,95.4,0.0,12.666666666666666,14.123333333333333,10.803333333333333,0.67,0.8409410377010879,0.9326885042417162,0.06731149575828368,0.0038569614277755757,0.0033998261583661877,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8223996939101113,1.48,0.37,0.06471151885985148,0.579827560572969,0.0
